TipoDeBono,FechaDeMaduracion,FechaDeValoracion,Precio,TiempoRestanteParaMaduracion,CuponSemestral
Tesouro Prefixado,2023-01-01,2020-11-19,899,2.11780821917808,0
Tesouro Prefixado,2023-01-01,2020-11-20,899,2.11506849315069,0
Tesouro Prefixado,2023-01-01,2020-11-23,897,2.10684931506849,0
Tesouro Prefixado,2023-01-01,2020-11-24,894,2.1041095890411,0
Tesouro Prefixado,2023-01-01,2020-11-25,896,2.1013698630137,0
Tesouro Prefixado,2023-01-01,2020-11-26,897,2.0986301369863,0
Tesouro Prefixado,2023-01-01,2020-11-27,901,2.0958904109589,0
Tesouro Prefixado,2023-01-01,2020-11-30,901,2.08767123287671,0
Tesouro Prefixado,2023-01-01,2020-12-01,901,2.08493150684932,0
Tesouro Prefixado,2023-01-01,2020-12-02,905,2.08219178082192,0
Tesouro Prefixado,2023-01-01,2020-12-03,907,2.07945205479452,0
Tesouro Prefixado,2023-01-01,2020-12-04,910,2.07671232876712,0
Tesouro Prefixado,2023-01-01,2020-12-07,910,2.06849315068493,0
Tesouro Prefixado,2023-01-01,2020-12-08,910,2.06575342465753,0
Tesouro Prefixado,2023-01-01,2020-12-09,912,2.06301369863014,0
Tesouro Prefixado,2023-01-01,2020-12-10,910,2.06027397260274,0
Tesouro Prefixado,2023-01-01,2020-12-11,911,2.05753424657534,0
Tesouro Prefixado com Juros Semestrais,2029-01-01,2019-12-16,1258,9.05205479452055,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2019-12-17,1250,9.04931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2019-12-18,1243,9.04657534246575,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2019-12-19,1243,9.04383561643836,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2019-12-20,1236,9.04109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2019-12-23,1243,9.03287671232877,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2019-12-26,1248,9.02465753424658,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2019-12-27,1253,9.02191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2019-12-30,1206,9.01369863013699,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-02,1214,9.00547945205479,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-03,1211,9.0027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-06,1211,8.99452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-07,1210,8.99178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-08,1211,8.98904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-09,1211,8.98630136986301,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-10,1215,8.98356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-13,1213,8.97534246575342,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-14,1207,8.97260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-15,1217,8.96986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-16,1214,8.96712328767123,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-17,1211,8.96438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-20,1215,8.95616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-21,1211,8.95342465753425,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-22,1215,8.95068493150685,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-23,1216,8.94794520547945,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-24,1221,8.94520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-27,1218,8.93698630136986,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-28,1222,8.93424657534247,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-29,1229,8.93150684931507,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-30,1225,8.92876712328767,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-01-31,1225,8.92602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-03,1227,8.91780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-04,1232,8.91506849315068,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-05,1235,8.91232876712329,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-06,1242,8.90958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-07,1237,8.90684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-10,1233,8.8986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-11,1241,8.8958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-12,1241,8.89315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-13,1238,8.89041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-14,1243,8.88767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-17,1245,8.87945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-18,1243,8.87671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-19,1241,8.87397260273973,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-20,1242,8.87123287671233,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-21,1236,8.86849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-26,1228,8.85479452054794,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-27,1217,8.85205479452055,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-02-28,1223,8.84931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-02,1233,8.84109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-03,1238,8.83835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-04,1244,8.83561643835616,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-05,1239,8.83287671232877,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-06,1213,8.83013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-09,1196,8.82191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-10,1201,8.81917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-11,1208,8.81643835616438,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-12,1080,8.81369863013699,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-13,1137,8.81095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-16,1108,8.8027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-17,1148,8.8,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-18,1115,8.7972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-19,1062,8.79452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-20,1103,8.79178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-23,1066,8.78356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-24,1057,8.78082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-25,1058,8.77808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-26,1100,8.77534246575343,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-27,1147,8.77260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-30,1169,8.76438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-03-31,1156,8.76164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-01,1157,8.75890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-02,1172,8.75616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-03,1153,8.75342465753425,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-06,1157,8.74520547945206,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-07,1163,8.74246575342466,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-08,1152,8.73972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-09,1167,8.73698630136986,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-13,1173,8.72602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-14,1179,8.72328767123288,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-15,1184,8.72054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-16,1201,8.71780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-17,1217,8.71506849315069,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-09-17,1179,7.2958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-09-18,1190,7.29315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-09-19,1196,7.29041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-09-20,1191,7.28767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-09-23,1196,7.27945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-09-24,1196,7.27671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-09-25,1190,7.27397260273973,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-09-26,1199,7.27123287671233,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-09-27,1199,7.26849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-09-30,1200,7.26027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-01,1197,7.25753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-02,1200,7.25479452054795,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-03,1201,7.25205479452055,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-04,1205,7.24931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-07,1206,7.24109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-08,1202,7.23835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-09,1207,7.23561643835616,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-10,1211,7.23287671232877,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-11,1217,7.23013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-14,1226,7.22191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-15,1226,7.21917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-16,1223,7.21643835616438,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-17,1228,7.21369863013699,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-18,1235,7.21095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-21,1234,7.2027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-22,1237,7.2,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-23,1234,7.1972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-24,1235,7.19452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-25,1236,7.19178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-28,1236,7.18356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-29,1241,7.18082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-30,1237,7.17808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-10-31,1242,7.17534246575342,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-01,1245,7.17260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-04,1250,7.16438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-05,1245,7.16164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-06,1244,7.15890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-07,1242,7.15616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-08,1231,7.15342465753425,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-11,1229,7.14520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-12,1231,7.14246575342466,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-13,1227,7.13972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-14,1229,7.13698630136986,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-18,1232,7.12602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-19,1228,7.12328767123288,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-21,1223,7.11780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-22,1224,7.11506849315068,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-25,1225,7.10684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-26,1212,7.1041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-27,1214,7.1013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-28,1209,7.0986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-11-29,1219,7.0958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-02,1217,7.08767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-03,1220,7.08493150684932,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-04,1225,7.08219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-05,1226,7.07945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-06,1226,7.07671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-09,1228,7.06849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-10,1227,7.06575342465753,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-11,1230,7.06301369863014,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-12,1232,7.06027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-13,1231,7.05753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-16,1230,7.04931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-17,1224,7.04657534246575,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-18,1217,7.04383561643836,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-19,1218,7.04109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-20,1212,7.03835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-23,1217,7.03013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-26,1221,7.02191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-27,1225,7.01917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2019-12-30,1177,7.01095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-02,1183,7.0027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-03,1181,7,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-06,1182,6.99178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-07,1181,6.98904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-08,1182,6.98630136986301,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-09,1183,6.98356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-10,1187,6.98082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-13,1185,6.97260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-14,1181,6.96986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-15,1190,6.96712328767123,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-16,1187,6.96438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2027-01-01,2020-01-17,1186,6.96164383561644,0.048808848170152
Tesouro Prefixado,2023-01-01,2020-12-14,914,2.04931506849315,0
Tesouro Prefixado,2023-01-01,2020-12-15,914,2.04657534246575,0
Tesouro Prefixado,2023-01-01,2020-12-16,915,2.04383561643836,0
Tesouro Prefixado,2023-01-01,2020-12-17,914,2.04109589041096,0
Tesouro Prefixado,2023-01-01,2020-12-18,912,2.03835616438356,0
Tesouro Prefixado,2023-01-01,2020-12-21,911,2.03013698630137,0
Tesouro Prefixado,2023-01-01,2020-12-22,915,2.02739726027397,0
Tesouro Prefixado,2023-01-01,2020-12-23,917,2.02465753424658,0
Tesouro Prefixado,2023-01-01,2020-12-28,917,2.01095890410959,0
Tesouro Prefixado,2023-01-01,2020-12-29,917,2.00821917808219,0
Tesouro Prefixado,2023-01-01,2020-12-30,918,2.00547945205479,0
Tesouro Prefixado,2023-01-01,2021-01-04,919,1.99178082191781,0
Tesouro Prefixado,2023-01-01,2021-01-05,919,1.98904109589041,0
Tesouro Prefixado,2023-01-01,2021-01-06,916,1.98630136986301,0
Tesouro Prefixado,2023-01-01,2021-01-07,914,1.98356164383562,0
Tesouro Prefixado,2023-01-01,2021-01-08,913,1.98082191780822,0
Tesouro Prefixado,2023-01-01,2021-01-11,909,1.97260273972603,0
Tesouro Prefixado,2023-01-01,2021-01-12,905,1.96986301369863,0
Tesouro Prefixado,2023-01-01,2021-01-13,907,1.96712328767123,0
Tesouro Prefixado,2023-01-01,2021-01-14,904,1.96438356164384,0
Tesouro Prefixado,2023-01-01,2021-01-15,905,1.96164383561644,0
Tesouro Prefixado,2023-01-01,2021-01-18,906,1.95342465753425,0
Tesouro Prefixado,2023-01-01,2021-01-19,907,1.95068493150685,0
Tesouro Prefixado,2023-01-01,2021-01-20,906,1.94794520547945,0
Tesouro Prefixado,2023-01-01,2021-01-21,906,1.94520547945205,0
Tesouro Prefixado,2023-01-01,2021-01-22,903,1.94246575342466,0
Tesouro Prefixado,2023-01-01,2021-01-26,904,1.93150684931507,0
Tesouro Prefixado,2023-01-01,2021-01-27,905,1.92876712328767,0
Tesouro Prefixado,2023-01-01,2021-01-28,905,1.92602739726027,0
Tesouro Prefixado,2023-01-01,2021-01-29,909,1.92328767123288,0
Tesouro Prefixado,2023-01-01,2021-02-01,910,1.91506849315068,0
Tesouro Prefixado,2023-01-01,2021-02-02,910,1.91232876712329,0
Tesouro Prefixado,2023-01-01,2021-02-03,910,1.90958904109589,0
Tesouro Prefixado,2023-01-01,2021-02-04,911,1.90684931506849,0
Tesouro Prefixado,2023-01-01,2021-02-05,909,1.9041095890411,0
Tesouro Prefixado,2023-01-01,2021-02-08,908,1.8958904109589,0
Tesouro Prefixado,2023-01-01,2021-02-09,909,1.89315068493151,0
Tesouro Prefixado,2023-01-01,2021-02-10,908,1.89041095890411,0
Tesouro Prefixado,2023-01-01,2021-02-11,910,1.88767123287671,0
Tesouro Prefixado,2023-01-01,2021-02-12,910,1.88493150684932,0
Tesouro Prefixado,2023-01-01,2021-02-17,908,1.87123287671233,0
Tesouro Prefixado,2023-01-01,2021-02-18,908,1.86849315068493,0
Tesouro Prefixado,2023-01-01,2021-02-19,907,1.86575342465753,0
Tesouro Prefixado,2023-01-01,2021-02-22,903,1.85753424657534,0
Tesouro Prefixado,2023-01-01,2021-02-23,905,1.85479452054795,0
Tesouro Prefixado,2023-01-01,2021-02-24,907,1.85205479452055,0
Tesouro Prefixado,2023-01-01,2021-02-25,904,1.84931506849315,0
Tesouro Prefixado,2023-01-01,2021-02-26,903,1.84657534246575,0
Tesouro Prefixado,2023-01-01,2021-03-01,900,1.83835616438356,0
Tesouro Prefixado,2023-01-01,2021-03-02,898,1.83561643835616,0
Tesouro Prefixado,2023-01-01,2021-03-03,897,1.83287671232877,0
Tesouro Prefixado,2023-01-01,2021-03-04,903,1.83013698630137,0
Tesouro Prefixado,2023-01-01,2021-03-05,901,1.82739726027397,0
Tesouro Prefixado,2023-01-01,2021-03-08,902,1.81917808219178,0
Tesouro Prefixado,2023-01-01,2021-03-09,899,1.81643835616438,0
Tesouro Prefixado,2023-01-01,2021-03-10,900,1.81369863013699,0
Tesouro Prefixado,2023-01-01,2021-03-11,899,1.81095890410959,0
Tesouro Prefixado,2023-01-01,2021-03-12,897,1.80821917808219,0
Tesouro Prefixado,2023-01-01,2021-03-15,897,1.8,0
Tesouro Prefixado,2023-01-01,2021-03-16,897,1.7972602739726,0
Tesouro Prefixado,2023-01-01,2021-03-17,897,1.79452054794521,0
Tesouro Prefixado,2023-01-01,2021-03-18,895,1.79178082191781,0
Tesouro Prefixado,2023-01-01,2021-03-19,895,1.78904109589041,0
Tesouro Prefixado,2023-01-01,2021-03-22,894,1.78082191780822,0
Tesouro Prefixado,2023-01-01,2021-03-23,893,1.77808219178082,0
Tesouro Prefixado,2023-01-01,2021-03-24,893,1.77534246575342,0
Tesouro Prefixado,2023-01-01,2021-03-25,888,1.77260273972603,0
Tesouro Prefixado,2023-01-01,2021-03-26,893,1.76986301369863,0
Tesouro Prefixado,2023-01-01,2021-03-29,891,1.76164383561644,0
Tesouro Prefixado,2023-01-01,2021-03-30,893,1.75890410958904,0
Tesouro Prefixado,2023-01-01,2021-03-31,894,1.75616438356164,0
Tesouro Prefixado,2023-01-01,2021-04-01,894,1.75342465753425,0
Tesouro Prefixado,2023-01-01,2021-04-05,893,1.74246575342466,0
Tesouro Prefixado,2023-01-01,2021-04-06,894,1.73972602739726,0
Tesouro Prefixado,2023-01-01,2021-04-07,892,1.73698630136986,0
Tesouro Prefixado,2023-01-01,2021-04-08,891,1.73424657534247,0
Tesouro Prefixado,2023-01-01,2021-04-09,895,1.73150684931507,0
Tesouro Prefixado,2023-01-01,2021-04-12,894,1.72328767123288,0
Tesouro Prefixado,2023-01-01,2021-04-13,893,1.72054794520548,0
Tesouro Prefixado,2023-01-01,2021-04-14,893,1.71780821917808,0
Tesouro Prefixado,2023-01-01,2021-04-15,894,1.71506849315068,0
Tesouro Prefixado,2023-01-01,2021-04-16,896,1.71232876712329,0
Tesouro Prefixado,2023-01-01,2021-04-19,898,1.7041095890411,0
Tesouro Prefixado,2023-01-01,2021-04-20,898,1.7013698630137,0
Tesouro Prefixado,2023-01-01,2021-04-22,898,1.6958904109589,0
Tesouro Prefixado,2023-01-01,2021-04-23,901,1.69315068493151,0
Tesouro Prefixado,2023-01-01,2021-04-26,900,1.68493150684932,0
Tesouro Prefixado,2023-01-01,2021-04-27,901,1.68219178082192,0
Tesouro Prefixado,2023-01-01,2021-04-28,900,1.67945205479452,0
Tesouro Prefixado,2023-01-01,2021-04-29,901,1.67671232876712,0
Tesouro Prefixado,2023-01-01,2021-04-30,901,1.67397260273973,0
Tesouro Prefixado,2023-01-01,2021-05-03,899,1.66575342465753,0
Tesouro Prefixado,2023-01-01,2021-05-04,898,1.66301369863014,0
Tesouro Prefixado,2023-01-01,2021-05-05,897,1.66027397260274,0
Tesouro Prefixado,2023-01-01,2021-05-06,898,1.65753424657534,0
Tesouro Prefixado,2023-01-01,2021-05-07,896,1.65479452054795,0
Tesouro Prefixado,2023-01-01,2021-05-10,896,1.64657534246575,0
Tesouro Prefixado,2023-01-01,2021-05-11,897,1.64383561643836,0
Tesouro Prefixado,2023-01-01,2021-05-12,898,1.64109589041096,0
Tesouro Prefixado,2023-01-01,2021-05-13,896,1.63835616438356,0
Tesouro Prefixado,2023-01-01,2021-05-14,897,1.63561643835616,0
Tesouro Prefixado,2023-01-01,2021-05-17,895,1.62739726027397,0
Tesouro Prefixado,2023-01-01,2021-05-18,897,1.62465753424658,0
Tesouro Prefixado,2023-01-01,2021-05-19,895,1.62191780821918,0
Tesouro Prefixado,2023-01-01,2021-05-20,896,1.61917808219178,0
Tesouro Prefixado,2023-01-01,2021-05-21,896,1.61643835616438,0
Tesouro Prefixado,2023-01-01,2021-05-24,897,1.60821917808219,0
Tesouro Prefixado,2023-01-01,2021-05-25,898,1.60547945205479,0
Tesouro Prefixado,2023-01-01,2021-05-26,899,1.6027397260274,0
Tesouro Prefixado,2023-01-01,2021-05-27,899,1.6,0
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-20,1214,8.70684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-22,1230,8.7013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-23,1215,8.6986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-24,1190,8.6958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-27,1151,8.68767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-28,1142,8.68493150684932,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-29,1177,8.68219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2029-01-01,2020-04-30,1178,8.67945205479452,0.048808848170152
